pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT2G32530-AT2G32540,2-3,2-3,-ALTA,3,200,1,71,3,178,0,204,0,177,0,293,ALTA,AT2G32530,AT2G32540,AT2G32530-AT2G325402-3-ALTA,449,7,674,0,one,0.0155902004454343
AT4G34640-AT4G34650,9-10,9-10,+IR,2,248,2,248,10,407,0,71,0,58,0,115,IR,AT4G34640,AT4G34650,AT4G34640-AT4G346509-10+IR,903,14,244,0,one,0.0155038759689922
AT3G08720-AT3G08730,4-5,4-5,+IR,0,34,0,53,0,66,11,836,2,406,23,1091,IR,AT3G08720,AT3G08730,AT3G08720-AT3G087304-5+IR,153,0,2333,36,one,0.0154307758251179
AT4G28860-AT4G28880,8-9,9-10,+IR,2,386,7,410,13,639,0,477,0,635,0,907,IR,AT4G28860,AT4G28880,AT4G28860-AT4G288808-9+IR,1435,22,2019,0,one,0.0153310104529617
AT3G61990-AT3G62000,4-5,4-5,+IR,0,52,0,44,0,57,3,124,1,118,3,217,IR,AT3G61990,AT3G62000,AT3G61990-AT3G620004-5+IR,153,0,459,7,one,0.0152505446623094
AT1G53750-AT1G53780,7-8,12-13,+ALTD,0,1127,0,1234,0,2091,1,254,2,251,11,436,ALTD,AT1G53750,AT1G53780,AT1G53750-AT1G537807-8+ALTD,4452,0,941,14,one,0.0148777895855473
AT1G12340-AT1G12390,2-3,2-3,+IR,0,5,0,1,0,13,2,120,3,129,2,223,IR,AT1G12340,AT1G12390,AT1G12340-AT1G123902-3+IR,19,0,472,7,one,0.0148305084745763
AT2G37450-AT2G37460,4-5,5-6,+ALTA,4,321,2,226,9,468,0,434,0,203,0,408,ALTA,AT2G37450,AT2G37460,AT2G37450-AT2G374604-5+ALTA,1015,15,1045,0,one,0.0147783251231527
AT5G19460-AT5G19470,6-7,6-7,+IR,4,149,2,159,2,235,0,0,0,3,0,2,IR,AT5G19460,AT5G19470,AT5G19460-AT5G194706-7+IR,543,8,5,0,one,0.0147329650092081
AT1G23900-AT1G23940,3-4,5-6,-ALTA,3,94,1,85,1,161,0,3,0,6,0,22,ALTA,AT1G23900,AT1G23940,AT1G23900-AT1G239403-4-ALTA,340,5,31,0,one,0.0147058823529412
AT4G10570-AT4G10590,6-7,6-7,-ALTD,0,46,0,49,0,80,1,63,1,53,1,90,ALTD,AT4G10570,AT4G10590,AT4G10570-AT4G105906-7-ALTD,175,0,206,3,one,0.0145631067961165
AT4G31480-AT4G31490,5-6,5-6,+IR,7,375,1,321,10,540,0,400,0,350,0,670,IR,AT4G31480,AT4G31490,AT4G31480-AT4G314905-6+IR,1236,18,1420,0,one,0.0145631067961165
AT1G67650-AT1G67680,1-2,1-2,+IR,0,12,0,8,0,20,4,227,1,175,7,422,IR,AT1G67650,AT1G67680,AT1G67650-AT1G676801-2+IR,40,0,824,12,one,0.0145631067961165
AT1G70670-AT1G70680,2-3,2-3,+IR,3,257,4,273,9,574,0,0,0,1,0,2,IR,AT1G70670,AT1G70680,AT1G70670-AT1G706802-3+IR,1104,16,3,0,one,0.0144927536231884
AT1G09480-AT1G09490,5-6,4-5,+IR,0,12,0,10,0,8,6,307,6,415,6,522,IR,AT1G09480,AT1G09490,AT1G09480-AT1G094905-6+IR,30,0,1244,18,one,0.0144694533762058
AT2G14720-AT2G14740,1-2,1-2,-ALTA,3,289,6,340,7,489,0,183,0,150,0,299,ALTA,AT2G14720,AT2G14740,AT2G14720-AT2G147401-2-ALTA,1118,16,632,0,one,0.0143112701252236
AT1G56510-AT1G56520,1-2,1-2,-ALTA,4,188,2,205,3,239,0,91,0,106,0,149,ALTA,AT1G56510,AT1G56520,AT1G56510-AT1G565201-2-ALTA,632,9,346,0,one,0.0142405063291139
AT1G67650-AT1G67680,5-6,5-6,+IR,0,16,0,14,0,12,2,185,1,132,6,327,IR,AT1G67650,AT1G67680,AT1G67650-AT1G676805-6+IR,42,0,644,9,one,0.0139751552795031
AT5G55300-AT5G55310,4-5,4-5,+IR,0,251,0,292,0,460,4,159,1,162,3,255,IR,AT5G55300,AT5G55310,AT5G55300-AT5G553104-5+IR,1003,0,576,8,one,0.0138888888888889
AT5G55300-AT5G55310,6-7,6-7,+IR,2,179,1,201,6,268,0,143,0,114,0,187,IR,AT5G55300,AT5G55310,AT5G55300-AT5G553106-7+IR,648,9,444,0,one,0.0138888888888889
AT1G29350-AT1G29370,5-6,5-6,+IR,7,274,3,311,5,498,0,240,0,250,0,409,IR,AT1G29350,AT1G29370,AT1G29350-AT1G293705-6+IR,1083,15,899,0,one,0.0138504155124654
AT3G58560-AT3G58580,1-2,1-2,+ALTA,0,237,0,178,0,394,2,110,2,86,1,170,ALTA,AT3G58560,AT3G58580,AT3G58560-AT3G585801-2+ALTA,809,0,366,5,one,0.0136612021857923
AT3G62740-AT3G62750,12-13,12-13,-ALTA,0,1,0,5,0,4,11,1053,12,937,29,1860,ALTA,AT3G62740,AT3G62750,AT3G62740-AT3G6275012-13-ALTA,10,0,3850,52,one,0.0135064935064935
AT5G21222-AT5G21326,9-10,9-10,+ALTA,1,331,11,467,10,833,0,582,0,627,0,950,ALTA,AT5G21222,AT5G21326,AT5G21222-AT5G213269-10+ALTA,1631,22,2159,0,one,0.0134886572654813
AT5G20940-AT5G20950,7-8,8-9,+IR,0,0,0,1,0,2,3,244,1,246,9,480,IR,AT5G20940,AT5G20950,AT5G20940-AT5G209507-8+IR,3,0,970,13,one,0.0134020618556701
AT5G22770-AT5G22780,26-27,26-27,+IR,3,168,3,118,1,243,0,172,0,110,0,200,IR,AT5G22770,AT5G22780,AT5G22770-AT5G2278026-27+IR,529,7,482,0,one,0.0132325141776938
AT2G44195-AT2G44200,1-2,1-2,+IR,0,1,0,2,0,0,3,94,1,133,2,229,IR,AT2G44195,AT2G44200,AT2G44195-AT2G442001-2+IR,3,0,456,6,one,0.0131578947368421
AT1G36160-AT1G36180,22-23,22-23,-ALTD,3,195,3,218,4,351,0,26,0,9,0,28,ALTD,AT1G36160,AT1G36180,AT1G36160-AT1G3618022-23-ALTD,764,10,63,0,one,0.0130890052356021
AT2G17190-AT2G17200,2-3,2-3,+ALTD,0,402,0,400,0,603,5,490,5,497,12,718,ALTD,AT2G17190,AT2G17200,AT2G17190-AT2G172002-3+ALTD,1405,0,1705,22,one,0.0129032258064516
AT4G37980-AT4G37990,2-3,2-3,+IR,30,1286,6,1430,35,2893,0,10,0,15,0,2,IR,AT4G37980,AT4G37990,AT4G37980-AT4G379902-3+IR,5609,71,27,0,one,0.0126582278481013
AT4G32960-AT4G32970,2-3,2-3,+ALTD,1,106,2,118,2,172,0,25,0,20,0,44,ALTD,AT4G32960,AT4G32970,AT4G32960-AT4G329702-3+ALTD,396,5,89,0,one,0.0126262626262626
AT4G25515-AT4G25520,5-6,6-7,+IR,0,19,0,32,0,54,1,90,1,94,2,135,IR,AT4G25515,AT4G25520,AT4G25515-AT4G255205-6+IR,105,0,319,4,one,0.0125391849529781
AT3G05160-AT3G05165,12-13,13-14,+IR,0,169,0,211,0,272,2,268,4,230,4,303,IR,AT3G05160,AT3G05165,AT3G05160-AT3G0516512-13+IR,652,0,801,10,one,0.0124843945068664
AT4G28860-AT4G28880,11-12,12-13,-ALTA,13,344,1,343,1,521,0,279,0,327,0,428,ALTA,AT4G28860,AT4G28880,AT4G28860-AT4G2888011-12-ALTA,1208,15,1034,0,one,0.0124172185430464
AT1G02920-AT1G02930,1-2,1-2,+IR,0,215,0,291,0,346,3,355,2,436,14,751,IR,AT1G02920,AT1G02930,AT1G02920-AT1G029301-2+IR,852,0,1542,19,one,0.0123216601815824
AT2G14720-AT2G14740,11-12,11-12,+IR,6,437,7,429,4,514,0,233,0,217,0,405,IR,AT2G14720,AT2G14740,AT2G14720-AT2G1474011-12+IR,1380,17,855,0,one,0.0123188405797101
AT1G36160-AT1G36180,30-31,30-31,+IR,6,331,1,297,7,519,0,31,0,34,0,75,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618030-31+IR,1147,14,140,0,one,0.012205754141238
AT2G21250-AT2G21260,4-5,4-5,+IR,4,529,8,548,12,902,0,39,0,46,0,105,IR,AT2G21250,AT2G21260,AT2G21250-AT2G212604-5+IR,1979,24,190,0,one,0.0121273370389085
AT1G29350-AT1G29370,4-5,4-5,+IR,0,116,0,126,0,215,1,118,1,131,4,260,IR,AT1G29350,AT1G29370,AT1G29350-AT1G293704-5+IR,457,0,509,6,one,0.0117878192534381
AT5G65050-AT5G65060,2-3,2-3,+ALTD,2,298,4,300,6,422,0,75,0,72,0,119,ALTD,AT5G65050,AT5G65060,AT5G65050-AT5G650602-3+ALTD,1020,12,266,0,one,0.0117647058823529
AT5G55300-AT5G55310,3-4,3-4,+IR,0,235,0,253,0,401,4,180,1,178,3,324,IR,AT5G55300,AT5G55310,AT5G55300-AT5G553103-4+IR,889,0,682,8,one,0.0117302052785924
AT2G14720-AT2G14740,1-2,1-2,+IR,4,288,4,342,5,491,0,183,0,150,0,299,IR,AT2G14720,AT2G14740,AT2G14720-AT2G147401-2+IR,1121,13,632,0,one,0.0115967885816235
AT4G23270-AT4G23280,4-5,4-5,+IR,5,317,6,512,6,639,0,0,0,3,0,3,IR,AT4G23270,AT4G23280,AT4G23270-AT4G232804-5+IR,1468,17,6,0,one,0.0115803814713896
AT1G24265-AT1G24267,13-14,11-12,+ALTA,0,25,0,23,0,31,2,256,1,205,8,510,ALTA,AT1G24265,AT1G24267,AT1G24265-AT1G2426713-14+ALTA,79,0,971,11,one,0.0113285272914521
AT5G27350-AT5G27360,17-18,17-18,-ALTA,12,1057,14,978,12,1321,0,149,0,117,0,244,ALTA,AT5G27350,AT5G27360,AT5G27350-AT5G2736017-18-ALTA,3356,38,510,0,one,0.0113230035756853
AT5G28850-AT5G28900,5-6,5-6,+IR,1,126,1,161,4,243,0,212,0,229,0,369,IR,AT5G28850,AT5G28900,AT5G28850-AT5G289005-6+IR,530,6,810,0,one,0.0113207547169811
AT4G28860-AT4G28880,9-10,10-11,+IR,4,276,4,367,5,535,0,542,0,609,0,874,IR,AT4G28860,AT4G28880,AT4G28860-AT4G288809-10+IR,1178,13,2025,0,one,0.0110356536502547
AT5G22770-AT5G22780,24-25,24-25,+IR,2,203,2,170,3,262,0,209,0,151,0,297,IR,AT5G22770,AT5G22780,AT5G22770-AT5G2278024-25+IR,635,7,657,0,one,0.0110236220472441
AT5G12950-AT5G12960,8-9,8-9,+IR,1,325,4,458,10,591,0,5,0,5,0,4,IR,AT5G12950,AT5G12960,AT5G12950-AT5G129608-9+IR,1374,15,14,0,one,0.0109170305676856
AT1G47490-AT1G47500,1-2,1-2,+IR,7,395,1,274,6,628,0,250,0,126,0,385,IR,AT1G47490,AT1G47500,AT1G47490-AT1G475001-2+IR,1297,14,761,0,one,0.0107941403238242
AT5G07690-AT5G07700,2-3,2-3,+ALTD;-ALTA,1,404,2,250,10,568,0,21,0,49,0,74,ALTP,AT5G07690,AT5G07700,AT5G07690-AT5G077002-3+ALTD;-ALTA,1222,13,144,0,one,0.0106382978723404
AT4G14230-AT4G14240,5-6,8-9,+IR,3,232,2,200,3,324,0,264,0,158,0,366,IR,AT4G14230,AT4G14240,AT4G14230-AT4G142405-6+IR,756,8,788,0,one,0.0105820105820106
AT4G12770-AT4G12780,2-3,2-3,+IR,0,154,0,148,0,284,3,177,2,193,3,397,IR,AT4G12770,AT4G12780,AT4G12770-AT4G127802-3+IR,586,0,767,8,one,0.0104302477183833
AT2G17320-AT2G17340,4-5,4-5,+IR,1,181,3,164,3,331,0,522,0,542,0,903,IR,AT2G17320,AT2G17340,AT2G17320-AT2G173404-5+IR,676,7,1967,0,one,0.0103550295857988
AT3G22310-AT3G22330,3-4,3-4,+IR,0,91,0,52,0,137,6,237,1,148,1,398,IR,AT3G22310,AT3G22330,AT3G22310-AT3G223303-4+IR,280,0,783,8,one,0.0102171136653895
AT4G32960-AT4G32970,2-3,2-3,+IR,1,106,1,119,2,172,0,25,0,20,0,44,IR,AT4G32960,AT4G32970,AT4G32960-AT4G329702-3+IR,397,4,89,0,one,0.0100755667506297
AT5G22770-AT5G22780,17-18,17-18,+IR,0,338,0,272,0,536,3,372,3,261,5,495,IR,AT5G22770,AT5G22780,AT5G22770-AT5G2278017-18+IR,1146,0,1128,11,one,0.00975177304964539
AT3G13290-AT3G13300,11-12,11-12,+IR,0,44,0,49,0,77,2,257,1,188,5,378,IR,AT3G13290,AT3G13300,AT3G13290-AT3G1330011-12+IR,170,0,823,8,one,0.00972053462940462
AT2G46440-AT2G46450,2-3,2-3,+ALTA,0,173,0,78,0,224,3,248,1,110,2,261,ALTA,AT2G46440,AT2G46450,AT2G46440-AT2G464502-3+ALTA,475,0,619,6,one,0.00969305331179321
AT4G14230-AT4G14240,1-2,1-2,+IR,2,301,3,293,5,441,0,323,0,277,0,564,IR,AT4G14230,AT4G14240,AT4G14230-AT4G142401-2+IR,1035,10,1164,0,one,0.00966183574879227
AT1G67440-AT1G67460,3-4,3-4,+IR,3,151,1,214,3,366,0,22,0,15,0,34,IR,AT1G67440,AT1G67460,AT1G67440-AT1G674603-4+IR,731,7,71,0,one,0.00957592339261286
AT4G27820-AT4G27830,7-8,7-8,+ALTA,0,519,0,244,0,607,5,362,2,267,3,433,ALTA,AT4G27820,AT4G27830,AT4G27820-AT4G278307-8+ALTA,1370,0,1062,10,one,0.00941619585687382
AT1G47550-AT1G47560,23-24,23-24,+IR,3,258,2,343,5,470,0,8,0,12,0,17,IR,AT1G47550,AT1G47560,AT1G47550-AT1G4756023-24+IR,1071,10,37,0,one,0.00933706816059757
AT2G46440-AT2G46450,6-7,6-7,-ALTD,0,132,0,90,0,109,5,401,3,195,2,489,ALTD,AT2G46440,AT2G46450,AT2G46440-AT2G464506-7-ALTD,331,0,1085,10,one,0.00921658986175115
AT5G22770-AT5G22780,22-23,22-23,-ALTA,1,243,3,161,2,260,0,196,0,130,0,266,ALTA,AT5G22770,AT5G22780,AT5G22770-AT5G2278022-23-ALTA,664,6,592,0,one,0.00903614457831325
AT5G28020-AT5G28030,3-4,4-5,+IR,8,836,6,833,14,1434,0,262,0,93,0,300,IR,AT5G28020,AT5G28030,AT5G28020-AT5G280303-4+IR,3103,28,655,0,one,0.00902352562036739
AT3G62740-AT3G62750,6-7,6-7,-ALTA,0,5,0,2,0,5,10,1092,10,1082,16,1890,ALTA,AT3G62740,AT3G62750,AT3G62740-AT3G627506-7-ALTA,12,0,4064,36,one,0.00885826771653543
AT5G27350-AT5G27360,9-10,9-10,+IR,0,972,0,1166,0,1458,2,199,2,184,3,408,IR,AT5G27350,AT5G27360,AT5G27350-AT5G273609-10+IR,3596,0,791,7,one,0.00884955752212389
AT3G03330-AT3G03350,9-10,9-10,+ALTA,1,203,3,224,3,364,0,52,0,44,0,94,ALTA,AT3G03330,AT3G03350,AT3G03330-AT3G033509-10+ALTA,791,7,190,0,one,0.00884955752212389
AT4G23270-AT4G23280,4-5,4-5,+ALTD,6,316,3,515,4,641,0,0,0,3,0,3,ALTD,AT4G23270,AT4G23280,AT4G23270-AT4G232804-5+ALTD,1472,13,6,0,one,0.00883152173913043
AT3G58560-AT3G58580,8-9,8-9,+IR,3,392,3,299,5,564,0,137,0,101,0,201,IR,AT3G58560,AT3G58580,AT3G58560-AT3G585808-9+IR,1255,11,439,0,one,0.00876494023904383
AT5G08370-AT5G08380,5-6,5-6,+IR,2,359,2,240,5,482,0,114,0,126,0,184,IR,AT5G08370,AT5G08380,AT5G08370-AT5G083805-6+IR,1081,9,424,0,one,0.00832562442183164
AT2G46440-AT2G46450,6-7,6-7,+IR,0,132,0,90,0,109,3,403,4,194,2,489,IR,AT2G46440,AT2G46450,AT2G46440-AT2G464506-7+IR,331,0,1086,9,one,0.00828729281767956
AT4G21903-AT4G21910,6-7,6-7,+IR,0,6,0,1,0,5,2,418,4,382,7,769,IR,AT4G21903,AT4G21910,AT4G21903-AT4G219106-7+IR,12,0,1569,13,one,0.0082855321861058
AT2G46280-AT2G46290,2-3,3-4,+IR,6,940,2,670,17,1427,0,24,0,22,0,72,IR,AT2G46280,AT2G46290,AT2G46280-AT2G462902-3+IR,3037,25,118,0,one,0.00823180770497201
AT4G24340-AT4G24350,4-5,4-5,-ALTA,0,2,0,1,0,4,5,586,6,477,4,778,ALTA,AT4G24340,AT4G24350,AT4G24340-AT4G243504-5-ALTA,7,0,1841,15,one,0.00814774579033134
AT1G08890-AT1G08900,5-6,5-6,+IR,0,24,0,42,0,33,4,242,2,277,1,384,IR,AT1G08890,AT1G08900,AT1G08890-AT1G089005-6+IR,99,0,903,7,one,0.00775193798449612
AT4G28860-AT4G28880,9-10,10-11,+ALTD,0,280,0,371,0,540,8,534,1,608,6,868,ALTD,AT4G28860,AT4G28880,AT4G28860-AT4G288809-10+ALTD,1191,0,2010,15,one,0.00746268656716418
AT3G47890-AT3G47910,8-9,8-9,+IR,0,152,0,122,0,277,3,228,1,118,1,325,IR,AT3G47890,AT3G47910,AT3G47890-AT3G479108-9+IR,551,0,671,5,one,0.00745156482861401
AT1G36160-AT1G36180,28-29,28-29,+IR,1,272,2,268,5,541,0,29,0,32,0,51,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618028-29+IR,1081,8,112,0,one,0.00740055504162812
AT3G05160-AT3G05165,9-10,10-11,+ALTA,0,260,0,254,0,367,2,287,1,289,4,370,ALTA,AT3G05160,AT3G05165,AT3G05160-AT3G051659-10+ALTA,881,0,946,7,one,0.00739957716701903
AT1G36160-AT1G36180,31-32,31-32,+IR,1,320,4,307,4,603,0,24,0,25,0,36,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618031-32+IR,1230,9,85,0,one,0.00731707317073171
AT1G76520-AT1G76530,6-7,6-7,-ALTA,1,330,3,266,3,362,0,29,0,11,0,38,ALTA,AT1G76520,AT1G76530,AT1G76520-AT1G765306-7-ALTA,958,7,78,0,one,0.00730688935281837
AT3G47890-AT3G47910,7-8,7-8,+ALTA,2,151,1,120,1,279,0,225,0,126,0,344,ALTA,AT3G47890,AT3G47910,AT3G47890-AT3G479107-8+ALTA,550,4,695,0,one,0.00727272727272727
AT1G24265-AT1G24267,13-14,11-12,+IR,0,25,0,23,0,31,1,257,3,203,3,515,IR,AT1G24265,AT1G24267,AT1G24265-AT1G2426713-14+IR,79,0,975,7,one,0.00717948717948718
AT1G76520-AT1G76530,2-3,2-3,-ALTD,2,332,3,298,3,530,0,15,0,10,0,20,ALTD,AT1G76520,AT1G76530,AT1G76520-AT1G765302-3-ALTD,1160,8,45,0,one,0.00689655172413793
AT4G11830-AT4G11840,6-7,5-6,+IR,1,174,1,155,2,255,0,78,0,75,0,90,IR,AT4G11830,AT4G11840,AT4G11830-AT4G118406-7+IR,584,4,243,0,one,0.00684931506849315
AT2G33590-AT2G33600,1-2,1-2,+IR,2,306,1,287,4,448,0,223,0,219,0,448,IR,AT2G33590,AT2G33600,AT2G33590-AT2G336001-2+IR,1041,7,890,0,one,0.00672430355427474
AT1G28570-AT1G28580,3-4,3-4,+ALTA,0,83,0,48,0,70,1,195,1,146,2,260,ALTA,AT1G28570,AT1G28580,AT1G28570-AT1G285803-4+ALTA,201,0,601,4,one,0.00665557404326123
AT4G28860-AT4G28880,2-3,2-3,+IR,0,352,0,422,0,689,5,455,2,753,8,1090,IR,AT4G28860,AT4G28880,AT4G28860-AT4G288802-3+IR,1463,0,2298,15,one,0.00652741514360313
AT1G36160-AT1G36180,22-23,22-23,+IR,1,197,2,219,2,353,0,26,0,9,0,28,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618022-23+IR,769,5,63,0,one,0.00650195058517555
AT4G28860-AT4G28880,3-4,3-4,+IR,4,376,3,458,3,721,0,398,0,683,0,868,IR,AT4G28860,AT4G28880,AT4G28860-AT4G288803-4+IR,1555,10,1949,0,one,0.00643086816720257
AT4G23270-AT4G23280,2-3,2-3,+ALTA,1,184,2,260,2,350,0,0,0,1,0,1,ALTA,AT4G23270,AT4G23280,AT4G23270-AT4G232802-3+ALTA,794,5,2,0,one,0.00629722921914358
AT1G51760-AT1G51780,1-2,1-2,-ALTD,4,264,1,571,3,451,0,7,0,1,0,1,ALTD,AT1G51760,AT1G51780,AT1G51760-AT1G517801-2-ALTD,1286,8,9,0,one,0.00622083981337481
AT5G17520-AT5G17523,2-3,2-3,+IR,1,202,1,234,3,370,0,119,0,146,0,231,IR,AT5G17520,AT5G17523,AT5G17520-AT5G175232-3+IR,806,5,496,0,one,0.00620347394540943
AT5G18630-AT5G18640,10-11,10-11,-ALTA,2,769,4,1003,12,1222,0,262,0,318,0,383,ALTA,AT5G18630,AT5G18640,AT5G18630-AT5G1864010-11-ALTA,2994,18,963,0,one,0.00601202404809619
AT1G47490-AT1G47500,4-5,4-5,+IR,5,519,2,440,4,900,0,320,0,187,0,516,IR,AT1G47490,AT1G47500,AT1G47490-AT1G475004-5+IR,1859,11,1023,0,one,0.00591715976331361
AT2G14720-AT2G14740,4-5,4-5,+IR,0,347,0,416,0,563,2,263,1,261,3,511,IR,AT2G14720,AT2G14740,AT2G14720-AT2G147404-5+IR,1326,0,1035,6,one,0.00579710144927536
AT5G41360-AT5G41370,6-7,6-7,-ALTA,0,73,0,59,0,107,2,240,1,194,1,258,ALTA,AT5G41360,AT5G41370,AT5G41360-AT5G413706-7-ALTA,239,0,692,4,one,0.00578034682080925
AT2G17190-AT2G17200,1-2,1-2,+IR,0,319,0,336,0,660,1,384,4,390,3,618,IR,AT2G17190,AT2G17200,AT2G17190-AT2G172001-2+IR,1315,0,1392,8,one,0.00574712643678161
AT4G27820-AT4G27830,8-9,8-9,-ALTA,3,417,1,254,3,570,0,403,0,250,0,433,ALTA,AT4G27820,AT4G27830,AT4G27820-AT4G278308-9-ALTA,1241,7,1086,0,one,0.0056406124093473
AT3G58560-AT3G58580,7-8,7-8,+IR,2,355,1,246,3,469,0,141,0,130,0,215,IR,AT3G58560,AT3G58580,AT3G58560-AT3G585807-8+IR,1070,6,486,0,one,0.00560747663551402
AT1G09480-AT1G09490,5-6,4-5,-ALTA,0,12,0,10,0,8,1,312,5,416,1,527,ALTA,AT1G09480,AT1G09490,AT1G09480-AT1G094905-6-ALTA,30,0,1255,7,one,0.00557768924302789
AT1G28570-AT1G28580,2-3,2-3,-ALTD,0,90,0,69,0,132,1,305,1,201,3,391,ALTD,AT1G28570,AT1G28580,AT1G28570-AT1G285802-3-ALTD,291,0,897,5,one,0.00557413600891862
AT4G23420-AT4G23430,5-6,3-4,+ALTA,0,18,0,11,0,20,4,456,1,400,4,763,ALTA,AT4G23420,AT4G23430,AT4G23420-AT4G234305-6+ALTA,49,0,1619,9,one,0.00555898702903027
AT4G34640-AT4G34650,3-4,3-4,+IR,2,314,1,266,3,521,0,67,0,85,0,120,IR,AT4G34640,AT4G34650,AT4G34640-AT4G346503-4+IR,1101,6,272,0,one,0.00544959128065395
AT5G18630-AT5G18640,7-8,7-8,-ALTA,8,735,3,1076,6,1326,0,161,0,298,0,361,ALTA,AT5G18630,AT5G18640,AT5G18630-AT5G186407-8-ALTA,3137,17,820,0,one,0.00541919030921262
AT5G24770-AT5G24780,1-2,1-2,-ALTA,4,298,3,523,2,858,0,65,0,80,0,145,ALTA,AT5G24770,AT5G24780,AT5G24770-AT5G247801-2-ALTA,1679,9,290,0,one,0.0053603335318642
AT2G32870-AT2G32880,5-6,5-6,+ALTA,0,1223,0,910,0,1211,2,1132,2,898,15,1568,ALTA,AT2G32870,AT2G32880,AT2G32870-AT2G328805-6+ALTA,3344,0,3598,19,one,0.00528071150639244
AT3G05160-AT3G05165,9-10,10-11,+IR,0,260,0,254,0,367,1,288,2,288,2,372,IR,AT3G05160,AT3G05165,AT3G05160-AT3G051659-10+IR,881,0,948,5,one,0.00527426160337553
AT1G36160-AT1G36180,16-17,16-17,+IR,1,228,3,289,1,445,0,19,0,10,0,33,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618016-17+IR,962,5,62,0,one,0.0051975051975052
AT1G53750-AT1G53780,8-9,13-14,+IR,1,1042,5,1151,16,2045,0,280,0,242,0,439,IR,AT1G53750,AT1G53780,AT1G53750-AT1G537808-9+IR,4238,22,961,0,one,0.00519112789051439
AT4G21903-AT4G21910,4-5,4-5,+IR,0,1,0,6,0,2,4,393,2,316,1,640,IR,AT4G21903,AT4G21910,AT4G21903-AT4G219104-5+IR,9,0,1349,7,one,0.00518902891030393
AT1G29350-AT1G29370,2-3,2-3,+IR,0,285,0,390,0,612,3,280,2,359,1,560,IR,AT1G29350,AT1G29370,AT1G29350-AT1G293702-3+IR,1287,0,1199,6,one,0.00500417014178482
AT5G25120-AT5G25130,2-3,2-3,+ALTD,0,237,0,240,0,421,2,157,1,331,1,313,ALTD,AT5G25120,AT5G25130,AT5G25120-AT5G251302-3+ALTD,898,0,801,4,one,0.00499375780274657
AT3G28070-AT3G28080,4-5,4-5,-ALTD,3,442,2,292,2,674,0,323,0,190,0,294,ALTD,AT3G28070,AT3G28080,AT3G28070-AT3G280804-5-ALTD,1408,7,807,0,one,0.00497159090909091
AT4G34640-AT4G34650,6-7,6-7,+IR,1,411,2,312,3,554,0,102,0,103,0,145,IR,AT4G34640,AT4G34650,AT4G34640-AT4G346506-7+IR,1277,6,350,0,one,0.00469851213782302
AT5G27350-AT5G27360,4-5,4-5,-ALTA,8,775,1,920,4,1136,0,136,0,174,0,314,ALTA,AT5G27350,AT5G27360,AT5G27350-AT5G273604-5-ALTA,2831,13,624,0,one,0.00459201695513953
AT4G23270-AT4G23280,1-2,1-2,+ALTD;-ALTA,2,189,1,317,1,374,0,3,0,1,0,0,ALTP,AT4G23270,AT4G23280,AT4G23270-AT4G232801-2+ALTD;-ALTA,880,4,4,0,one,0.00454545454545455
AT1G02300-AT1G02305,2-3,2-3,+IR,0,69,0,82,0,104,6,517,1,514,1,781,IR,AT1G02300,AT1G02305,AT1G02300-AT1G023052-3+IR,255,0,1812,8,one,0.00441501103752759
AT3G05160-AT3G05165,11-12,12-13,+IR,0,227,0,268,0,378,2,340,1,272,1,370,IR,AT3G05160,AT3G05165,AT3G05160-AT3G0516511-12+IR,873,0,982,4,one,0.00407331975560081
AT4G37980-AT4G37990,1-2,1-2,+IR,7,1237,1,1226,13,2742,0,4,0,13,0,1,IR,AT4G37980,AT4G37990,AT4G37980-AT4G379901-2+IR,5205,21,18,0,one,0.00403458213256484
AT5G12950-AT5G12960,7-8,7-8,+ALTD,2,291,1,386,2,564,0,16,0,15,0,18,ALTD,AT5G12950,AT5G12960,AT5G12950-AT5G129607-8+ALTD,1241,5,49,0,one,0.0040290088638195
AT4G27820-AT4G27830,7-8,7-8,-ALTA,0,519,0,244,0,607,1,366,2,267,1,435,ALTA,AT4G27820,AT4G27830,AT4G27820-AT4G278307-8-ALTA,1370,0,1068,4,one,0.00374531835205993
AT4G31480-AT4G31490,4-5,4-5,+IR,0,459,0,447,0,804,2,396,1,281,2,668,IR,AT4G31480,AT4G31490,AT4G31480-AT4G314904-5+IR,1710,0,1345,5,one,0.00371747211895911
AT5G17520-AT5G17523,2-3,2-3,+ALTA,1,202,1,234,1,372,0,119,0,146,0,231,ALTA,AT5G17520,AT5G17523,AT5G17520-AT5G175232-3+ALTA,808,3,496,0,one,0.00371287128712871
AT2G46280-AT2G46290,1-2,2-3,+IR,3,759,3,615,4,1378,0,33,0,21,0,64,IR,AT2G46280,AT2G46290,AT2G46280-AT2G462901-2+IR,2752,10,118,0,one,0.00363372093023256
