pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT1G17420-AT1G72520,7-8,5-6,+IR,0,85,0,131,0,96,4,22,53,181,63,78,IR,AT1G17420,AT1G72520,AT1G17420-AT1G725207-8+IR,312,0,281,120,one,0.427046263345196
AT1G10450-AT1G59890,7-8,7-8,-ALTD,0,35,0,34,0,64,29,49,10,50,33,79,ALTD,AT1G10450,AT1G59890,AT1G10450-AT1G598907-8-ALTD,133,0,178,72,one,0.404494382022472
AT1G10820-AT1G60670,7-8,7-8,+IR,0,154,0,151,0,261,21,44,7,33,32,72,IR,AT1G10820,AT1G60670,AT1G10820-AT1G606707-8+IR,566,0,149,60,one,0.402684563758389
AT3G51150-AT5G66310,10-11,10-11,+IR,43,96,14,70,42,83,0,52,0,22,0,63,IR,AT3G51150,AT5G66310,AT3G51150-AT5G6631010-11+IR,249,99,137,0,one,0.397590361445783
AT2G17530-AT4G35500,3-4,4-5,+IR,26,86,21,65,52,106,0,2,0,11,0,22,IR,AT2G17530,AT4G35500,AT2G17530-AT4G355003-4+IR,257,99,35,0,one,0.385214007782101
AT2G40810-AT3G56440,3-4,3-4,+IR,0,50,0,79,0,74,10,27,7,27,18,38,IR,AT2G40810,AT3G56440,AT2G40810-AT3G564403-4+IR,203,0,92,35,one,0.380434782608696
AT2G45800-AT3G61230,1-2,1-2,+IR,4,13,14,16,2,24,0,0,0,0,0,3,IR,AT2G45800,AT3G61230,AT2G45800-AT3G612301-2+IR,53,20,3,0,one,0.377358490566038
AT1G06770-AT2G30580,3-4,3-4,+ALTD,0,33,0,39,0,93,20,22,8,44,17,54,ALTD,AT1G06770,AT2G30580,AT1G06770-AT2G305803-4+ALTD,165,0,120,45,one,0.375
AT3G06010-AT5G19310,4-5,4-5,+IR,0,78,0,113,0,154,17,47,13,49,36,81,IR,AT3G06010,AT5G19310,AT3G06010-AT5G193104-5+IR,345,0,177,66,one,0.372881355932203
AT2G41960-AT3G58050,4-5,5-6,-ALTA,0,119,0,105,0,162,19,77,25,59,43,103,ALTA,AT2G41960,AT3G58050,AT2G41960-AT3G580504-5-ALTA,386,0,239,87,one,0.364016736401674
AT3G50500-AT5G66880,1-2,1-2,-ALTD;+ALTA,0,498,0,789,0,906,47,117,78,262,101,244,ALTP,AT3G50500,AT5G66880,AT3G50500-AT5G668801-2-ALTD;+ALTA,2193,0,623,226,one,0.362760834670947
AT2G17700-AT4G35780,10-11,9-10,+IR,0,66,0,71,0,112,32,107,49,136,59,150,IR,AT2G17700,AT4G35780,AT2G17700-AT4G3578010-11+IR,249,0,393,140,one,0.356234096692112
AT1G32230-AT2G35510,3-4,3-4,+IR,0,1083,0,1140,0,1935,62,156,65,150,81,281,IR,AT1G32230,AT2G35510,AT1G32230-AT2G355103-4+IR,4158,0,587,208,one,0.354344122657581
AT1G18720-AT1G74440,1-2,1-2,+IR,203,663,266,654,375,1066,0,29,0,53,0,58,IR,AT1G18720,AT1G74440,AT1G18720-AT1G744401-2+IR,2383,844,140,0,one,0.354175409148133
AT3G10540-AT5G04510,5-6,5-6,+IR,0,132,0,119,0,197,51,122,45,132,73,230,IR,AT3G10540,AT5G04510,AT3G10540-AT5G045105-6+IR,448,0,484,169,one,0.349173553719008
AT1G07870-AT2G28590,3-4,3-4,+IR,0,25,0,38,0,35,4,22,3,11,11,19,IR,AT1G07870,AT2G28590,AT1G07870-AT2G285903-4+IR,98,0,52,18,one,0.346153846153846
AT1G25250-AT1G68130,2-3,2-3,+IR,0,6,0,6,0,8,21,58,11,33,21,64,IR,AT1G25250,AT1G68130,AT1G25250-AT1G681302-3+IR,20,0,155,53,one,0.341935483870968
AT2G16720-AT4G34990,1-2,1-2,+IR,9,13,7,11,9,52,0,25,0,29,0,51,IR,AT2G16720,AT4G34990,AT2G16720-AT4G349901-2+IR,76,25,105,0,one,0.328947368421053
AT3G05030-AT5G27150,5-6,5-6,+IR,52,156,50,127,60,210,0,528,0,406,0,729,IR,AT3G05030,AT5G27150,AT3G05030-AT5G271505-6+IR,493,162,1663,0,one,0.328600405679513
AT1G03840-AT5G44160,1-2,1-2,+IR,0,0,0,0,0,3,8,24,4,14,8,23,IR,AT1G03840,AT5G44160,AT1G03840-AT5G441601-2+IR,3,0,61,20,one,0.327868852459016
AT1G01700-AT4G00460,5-6,6-7,+IR,4,11,1,5,5,15,0,13,0,10,0,26,IR,AT1G01700,AT4G00460,AT1G01700-AT4G004605-6+IR,31,10,49,0,one,0.32258064516129
AT2G23980-AT4G30560,4-5,4-5,+IR,36,106,35,101,41,146,0,10,0,20,0,23,IR,AT2G23980,AT4G30560,AT2G23980-AT4G305604-5+IR,353,112,53,0,one,0.31728045325779
AT3G21600-AT4G15450,2-3,2-3,+IR,0,3,0,18,0,30,22,71,41,145,66,191,IR,AT3G21600,AT4G15450,AT3G21600-AT4G154502-3+IR,51,0,407,129,one,0.316953316953317
AT1G52830-AT3G15540,2-3,2-3,+IR,5,13,11,21,2,23,0,112,0,165,0,238,IR,AT1G52830,AT3G15540,AT1G52830-AT3G155402-3+IR,57,18,515,0,one,0.315789473684211
AT4G24630-AT5G50020,4-5,5-6,+IR,43,110,33,103,41,160,0,203,0,138,0,277,IR,AT4G24630,AT5G50020,AT4G24630-AT5G500204-5+IR,373,117,618,0,one,0.313672922252011
AT1G02840-AT4G02430,2-3,2-3,+IR,0,693,0,813,0,1711,12,41,11,39,27,82,IR,AT1G02840,AT4G02430,AT1G02840-AT4G024302-3+IR,3217,0,162,50,one,0.308641975308642
AT2G43490-AT3G59570,2-3,2-3,-ALTD,11,28,5,27,13,39,0,26,0,11,0,30,ALTD,AT2G43490,AT3G59570,AT2G43490-AT3G595702-3-ALTD,94,29,67,0,one,0.308510638297872
AT1G21060-AT1G76620,9-10,9-10,+IR,0,109,0,112,0,163,6,23,4,25,20,50,IR,AT1G21060,AT1G76620,AT1G21060-AT1G766209-10+IR,384,0,98,30,one,0.306122448979592
AT4G18170-AT5G46350,2-3,2-3,+IR,5,4,3,18,3,14,0,17,0,18,0,30,IR,AT4G18170,AT5G46350,AT4G18170-AT5G463502-3+IR,36,11,65,0,one,0.305555555555556
AT4G17640-AT5G47080,2-3,2-3,+IR,0,305,0,340,0,576,41,123,38,155,60,178,IR,AT4G17640,AT5G47080,AT4G17640-AT5G470802-3+IR,1221,0,456,139,one,0.304824561403509
AT4G26580-AT5G55970,2-3,2-3,+IR,0,7,0,11,0,13,18,38,26,168,56,124,IR,AT4G26580,AT5G55970,AT4G26580-AT5G559702-3+IR,31,0,330,100,one,0.303030303030303
AT4G25800-AT5G57580,7-8,7-8,+IR,6,10,7,26,9,37,0,265,0,373,0,401,IR,AT4G25800,AT5G57580,AT4G25800-AT5G575807-8+IR,73,22,1039,0,one,0.301369863013699
AT5G07800-AT5G61290,2-3,2-3,+IR,0,20,0,12,0,29,3,8,2,5,1,7,IR,AT5G07800,AT5G61290,AT5G07800-AT5G612902-3+IR,61,0,20,6,one,0.3
AT1G01740-AT4G00710,9-10,10-11,-ALTA,8,40,17,34,17,67,0,166,0,173,0,314,ALTA,AT1G01740,AT4G00710,AT1G01740-AT4G007109-10-ALTA,141,42,653,0,one,0.297872340425532
AT3G09350-AT3G53800,3-4,3-4,+IR,0,59,0,41,0,111,89,354,189,530,183,667,IR,AT3G09350,AT3G53800,AT3G09350-AT3G538003-4+IR,211,0,1551,461,one,0.297227595099936
AT2G36060-AT3G52560,2-3,2-3,-ALTA;+ALTD,0,780,0,818,0,1461,258,845,251,898,473,1562,ALTP,AT2G36060,AT3G52560,AT2G36060-AT3G525602-3-ALTA;+ALTD,3059,0,3305,982,one,0.297125567322239
AT2G32260-AT4G15130,1-2,1-2,+IR,75,197,53,244,118,397,0,163,0,222,0,356,IR,AT2G32260,AT4G15130,AT2G32260-AT4G151301-2+IR,838,246,741,0,one,0.293556085918854
AT1G04990-AT2G32930,5-6,5-6,+IR,12,34,8,49,13,31,0,68,0,36,0,72,IR,AT1G04990,AT2G32930,AT1G04990-AT2G329305-6+IR,114,33,176,0,one,0.289473684210526
AT2G47000-AT3G62150,8-9,8-9,+IR,2,9,4,12,5,17,0,32,0,31,0,33,IR,AT2G47000,AT3G62150,AT2G47000-AT3G621508-9+IR,38,11,96,0,one,0.289473684210526
AT3G03090-AT5G17010,7-8,7-8,+IR,15,81,16,48,37,107,0,134,0,118,0,245,IR,AT3G03090,AT5G17010,AT3G03090-AT5G170107-8+IR,236,68,497,0,one,0.288135593220339
AT3G11570-AT5G06230,1-2,1-2,+IR,1,1,2,2,1,11,0,2,0,3,0,5,IR,AT3G11570,AT5G06230,AT3G11570-AT5G062301-2+IR,14,4,10,0,one,0.285714285714286
AT1G14970-AT2G01480,6-7,6-7,+IR,8,38,9,27,22,72,0,48,0,74,0,135,IR,AT1G14970,AT2G01480,AT1G14970-AT2G014806-7+IR,137,39,257,0,one,0.284671532846715
AT1G53650-AT3G14450,8-9,7-8,+IR,29,53,13,66,22,108,0,35,0,11,0,39,IR,AT1G53650,AT3G14450,AT1G53650-AT3G144508-9+IR,227,64,85,0,one,0.281938325991189
AT2G40900-AT3G56620,4-5,4-5,+IR,0,50,0,20,0,87,13,15,6,26,7,52,IR,AT2G40900,AT3G56620,AT2G40900-AT3G566204-5+IR,157,0,93,26,one,0.279569892473118
AT3G23790-AT4G14070,3-4,3-4,+ALTA,6,26,2,22,12,24,0,407,0,490,0,716,ALTA,AT3G23790,AT4G14070,AT3G23790-AT4G140703-4+ALTA,72,20,1613,0,one,0.277777777777778
AT5G10270-AT5G64960,8-9,8-9,+IR,29,56,10,60,21,102,0,514,0,440,0,830,IR,AT5G10270,AT5G64960,AT5G10270-AT5G649608-9+IR,218,60,1784,0,one,0.275229357798165
AT1G10870-AT1G60860,14-15,14-15,+IR,0,74,0,71,0,135,9,26,6,32,11,37,IR,AT1G10870,AT1G60860,AT1G10870-AT1G6086014-15+IR,280,0,95,26,one,0.273684210526316
AT1G29170-AT2G34150,7-8,7-8,+IR,19,44,9,27,23,116,0,37,0,44,0,87,IR,AT1G29170,AT2G34150,AT1G29170-AT2G341507-8+IR,187,51,168,0,one,0.272727272727273
AT1G50700-AT3G20410,2-3,2-3,+IR,5,36,12,12,3,26,0,94,0,103,0,188,IR,AT1G50700,AT3G20410,AT1G50700-AT3G204102-3+IR,74,20,385,0,one,0.27027027027027
AT3G10540-AT5G04510,7-8,7-8,+IR,0,94,0,93,0,130,30,169,43,137,60,189,IR,AT3G10540,AT5G04510,AT3G10540-AT5G045107-8+IR,317,0,495,133,one,0.268686868686869
AT1G14350-AT2G02820,3-4,3-4,+IR,16,39,4,28,14,61,0,54,0,29,0,80,IR,AT1G14350,AT2G02820,AT1G14350-AT2G028203-4+IR,128,34,163,0,one,0.265625
AT3G46130-AT5G59780,1-2,1-2,+ALTD,0,463,0,200,0,807,212,772,108,390,270,1098,ALTD,AT3G46130,AT5G59780,AT3G46130-AT5G597801-2+ALTD,1470,0,2260,590,one,0.261061946902655
AT1G10930-AT1G60930,7-8,7-8,+IR,0,54,0,63,0,103,1,12,2,10,6,13,IR,AT1G10930,AT1G60930,AT1G10930-AT1G609307-8+IR,220,0,35,9,one,0.257142857142857
AT5G07800-AT5G61290,3-4,3-4,+IR,2,9,1,11,8,23,0,4,0,5,0,11,IR,AT5G07800,AT5G61290,AT5G07800-AT5G612903-4+IR,43,11,20,0,one,0.255813953488372
AT4G20430-AT5G44530,8-9,8-9,+IR,0,48,0,46,0,90,101,329,42,264,143,525,IR,AT4G20430,AT5G44530,AT4G20430-AT5G445308-9+IR,184,0,1118,286,one,0.255813953488372
AT4G17486-AT5G47310,2-3,2-3,+IR,0,206,0,281,0,385,79,237,58,253,88,402,IR,AT4G17486,AT5G47310,AT4G17486-AT5G473102-3+IR,872,0,892,225,one,0.252242152466368
AT4G26700-AT5G55400,3-4,3-4,+IR,99,429,123,364,117,565,0,59,0,48,0,140,IR,AT4G26700,AT5G55400,AT4G26700-AT5G554003-4+IR,1358,339,247,0,one,0.249631811487482
AT1G18500-AT1G74040,5-6,5-6,+IR,0,609,0,587,0,1168,108,355,58,296,149,617,IR,AT1G18500,AT1G74040,AT1G18500-AT1G740405-6+IR,2364,0,1268,315,one,0.248422712933754
AT1G18870-AT1G74710,11-12,9-10,+IR,7,22,11,49,7,31,0,149,0,158,0,226,IR,AT1G18870,AT1G74710,AT1G18870-AT1G7471011-12+IR,102,25,533,0,one,0.245098039215686
AT3G07650-AT5G48250,3-4,3-4,+IR,0,9,0,18,0,17,5,23,3,15,11,40,IR,AT3G07650,AT5G48250,AT3G07650-AT5G482503-4+IR,44,0,78,19,one,0.243589743589744
AT1G50410-AT3G20010,7-8,6-7,+IR,0,95,0,82,0,115,9,33,4,22,12,48,IR,AT1G50410,AT3G20010,AT1G50410-AT3G200107-8+IR,292,0,103,25,one,0.242718446601942
AT3G10540-AT5G04510,9-10,9-10,+IR,0,120,0,130,0,184,47,143,29,148,60,270,IR,AT3G10540,AT5G04510,AT3G10540-AT5G045109-10+IR,434,0,561,136,one,0.242424242424242
AT4G24970-AT5G50780,1-2,1-2,+IR,0,9,0,8,0,13,7,25,10,47,12,48,IR,AT4G24970,AT5G50780,AT4G24970-AT5G507801-2+IR,30,0,120,29,one,0.241666666666667
AT2G19120-AT4G30100,2-3,1-2,+IR,0,17,0,6,0,17,74,201,40,196,47,275,IR,AT2G19120,AT4G30100,AT2G19120-AT4G301002-3+IR,40,0,672,161,one,0.239583333333333
AT3G27190-AT5G40870,1-2,1-2,+IR,5,18,1,9,5,19,0,107,0,152,0,215,IR,AT3G27190,AT5G40870,AT3G27190-AT5G408701-2+IR,46,11,474,0,one,0.239130434782609
AT2G41210-AT3G56960,6-7,6-7,+IR,17,31,1,15,6,55,0,17,0,6,0,14,IR,AT2G41210,AT3G56960,AT2G41210-AT3G569606-7+IR,101,24,37,0,one,0.237623762376238
AT3G10600-AT5G04770,2-3,2-3,+IR,5,14,1,5,2,15,0,13,0,16,0,20,IR,AT3G10600,AT5G04770,AT3G10600-AT5G047702-3+IR,34,8,49,0,one,0.235294117647059
AT1G14970-AT2G01480,1-2,1-2,+ALTD,3,7,3,12,5,28,0,23,0,46,0,45,ALTD,AT1G14970,AT2G01480,AT1G14970-AT2G014801-2+ALTD,47,11,114,0,one,0.234042553191489
AT2G25220-AT4G32000,9-10,9-10,+IR,5,24,1,20,11,29,0,29,0,23,0,51,IR,AT2G25220,AT4G32000,AT2G25220-AT4G320009-10+IR,73,17,103,0,one,0.232876712328767
AT4G20430-AT5G44530,9-10,9-10,+IR,0,38,0,26,0,61,81,386,56,255,130,507,IR,AT4G20430,AT5G44530,AT4G20430-AT5G445309-10+IR,125,0,1148,267,one,0.232578397212544
AT1G05810-AT2G31680,1-2,1-2,+IR,0,41,0,82,0,114,21,150,32,108,55,208,IR,AT1G05810,AT2G31680,AT1G05810-AT2G316801-2+IR,237,0,466,108,one,0.231759656652361
AT3G04810-AT5G28290,9-10,8-9,+IR,13,77,15,58,28,107,0,20,0,32,0,60,IR,AT3G04810,AT5G28290,AT3G04810-AT5G282909-10+IR,242,56,112,0,one,0.231404958677686
AT4G24970-AT5G50780,7-8,7-8,+IR,0,19,0,26,0,42,4,22,16,51,8,50,IR,AT4G24970,AT5G50780,AT4G24970-AT5G507807-8+IR,87,0,123,28,one,0.227642276422764
AT2G40810-AT3G56440,2-3,2-3,+IR,0,48,0,72,0,97,10,47,8,41,12,44,IR,AT2G40810,AT3G56440,AT2G40810-AT3G564402-3+IR,217,0,132,30,one,0.227272727272727
AT1G33260-AT4G10390,1-2,1-2,+IR,14,53,3,13,17,87,0,2,0,4,0,7,IR,AT1G33260,AT4G10390,AT1G33260-AT4G103901-2+IR,153,34,13,0,one,0.222222222222222
AT2G17620-AT4G35620,9-10,9-10,+IR,0,2,0,4,0,4,1,5,3,8,2,14,IR,AT2G17620,AT4G35620,AT2G17620-AT4G356209-10+IR,10,0,27,6,one,0.222222222222222
AT3G03090-AT5G17010,6-7,6-7,+IR,18,85,6,68,43,154,0,110,0,91,0,178,IR,AT3G03090,AT5G17010,AT3G03090-AT5G170106-7+IR,307,67,379,0,one,0.218241042345277
AT5G08390-AT5G23430,2-3,2-3,+IR,0,39,0,48,0,85,5,15,4,15,6,39,IR,AT5G08390,AT5G23430,AT5G08390-AT5G234302-3+IR,172,0,69,15,one,0.217391304347826
AT2G37900-AT3G53960,2-3,2-3,+IR,0,0,0,11,0,16,31,131,28,166,47,191,IR,AT2G37900,AT3G53960,AT2G37900-AT3G539602-3+IR,27,0,488,106,one,0.217213114754098
AT5G08390-AT5G23430,14-15,14-15,+IR,0,129,0,126,0,199,18,23,5,42,5,64,IR,AT5G08390,AT5G23430,AT5G08390-AT5G2343014-15+IR,454,0,129,28,one,0.217054263565891
AT4G26700-AT5G55400,12-13,12-13,+IR,109,452,108,465,160,826,0,60,0,50,0,110,IR,AT4G26700,AT5G55400,AT4G26700-AT5G5540012-13+IR,1743,377,220,0,one,0.216293746414228
AT1G48840-AT3G18350,4-5,4-5,+IR,12,73,24,68,16,102,0,38,0,51,0,93,IR,AT1G48840,AT3G18350,AT1G48840-AT3G183504-5+IR,243,52,182,0,one,0.213991769547325
AT4G12460-AT4G22540,1-2,1-2,+ALTA;+ALTD,0,119,0,105,0,163,62,271,65,279,60,341,ALTP,AT4G12460,AT4G22540,AT4G12460-AT4G225401-2+ALTA;+ALTD,387,0,891,187,one,0.209876543209877
AT1G55130-AT3G13772,6-7,6-7,+IR,16,74,6,52,28,114,0,274,0,188,0,330,IR,AT1G55130,AT3G13772,AT1G55130-AT3G137726-7+IR,240,50,792,0,one,0.208333333333333
AT2G20290-AT4G28710,11-12,11-12,+ALTD,0,42,0,34,0,80,19,35,4,41,5,59,ALTD,AT2G20290,AT4G28710,AT2G20290-AT4G2871011-12+ALTD,156,0,135,28,one,0.207407407407407
AT2G19120-AT4G30100,2-3,1-2,+ALTD,0,17,0,6,0,17,37,238,38,198,68,254,ALTD,AT2G19120,AT4G30100,AT2G19120-AT4G301002-3+ALTD,40,0,690,143,one,0.207246376811594
AT2G16750-AT4G35030,8-9,4-5,-ALTA,0,26,0,26,0,58,6,14,3,20,3,24,ALTA,AT2G16750,AT4G35030,AT2G16750-AT4G350308-9-ALTA,110,0,58,12,one,0.206896551724138
AT3G42670-AT5G20420,3-4,4-5,+ALTA,7,19,4,17,2,27,0,0,0,1,0,2,ALTA,AT3G42670,AT5G20420,AT3G42670-AT5G204203-4+ALTA,63,13,3,0,one,0.206349206349206
AT5G10470-AT5G65460,5-6,5-6,+ALTD,0,358,0,238,0,460,14,119,16,79,37,127,ALTD,AT5G10470,AT5G65460,AT5G10470-AT5G654605-6+ALTD,1056,0,325,67,one,0.206153846153846
AT1G07420-AT2G29390,3-4,3-4,+ALTA,41,163,37,184,57,308,0,185,0,220,0,382,ALTA,AT1G07420,AT2G29390,AT1G07420-AT2G293903-4+ALTA,655,135,787,0,one,0.206106870229008
AT2G37900-AT3G53960,3-4,3-4,+IR,0,14,0,8,0,27,41,179,62,370,70,292,IR,AT2G37900,AT3G53960,AT2G37900-AT3G539603-4+IR,49,0,841,173,one,0.205707491082045
AT3G27020-AT5G41000,2-3,2-3,+ALTA,0,264,0,329,0,474,1,26,4,23,11,29,ALTA,AT3G27020,AT5G41000,AT3G27020-AT5G410002-3+ALTA,1067,0,78,16,one,0.205128205128205
AT4G19040-AT5G45560,5-6,5-6,+IR,30,106,17,111,27,148,0,27,0,15,0,18,IR,AT4G19040,AT5G45560,AT4G19040-AT5G455605-6+IR,365,74,60,0,one,0.202739726027397
AT1G17420-AT1G72520,4-5,3-4,+IR,6,35,22,124,24,101,0,29,0,157,0,35,IR,AT1G17420,AT1G72520,AT1G17420-AT1G725204-5+IR,260,52,221,0,one,0.2
AT1G25480-AT1G68600,4-5,4-5,+IR,11,68,17,77,26,127,0,169,0,221,0,352,IR,AT1G25480,AT1G68600,AT1G25480-AT1G686004-5+IR,272,54,742,0,one,0.198529411764706
AT2G46180-AT3G61570,14-15,14-15,+IR,0,69,0,82,0,156,5,67,15,85,30,100,IR,AT2G46180,AT3G61570,AT2G46180-AT3G6157014-15+IR,307,0,252,50,one,0.198412698412698
AT1G52160-AT3G16260,5-6,5-6,+ALTD,0,27,0,19,0,68,23,132,22,100,44,219,ALTD,AT1G52160,AT3G16260,AT1G52160-AT3G162605-6+ALTD,114,0,451,89,one,0.197339246119734
AT5G10270-AT5G64960,2-3,2-3,+IR,0,50,0,66,0,112,46,240,28,233,101,420,IR,AT5G10270,AT5G64960,AT5G10270-AT5G649602-3+IR,228,0,893,175,one,0.195968645016797
AT1G17430-AT1G72620,2-3,2-3,+IR,7,12,2,26,9,54,0,24,0,5,0,14,IR,AT1G17430,AT1G72620,AT1G17430-AT1G726202-3+IR,92,18,43,0,one,0.195652173913043
AT2G17790-AT3G51310,8-9,8-9,+IR,0,97,0,124,0,230,24,110,19,115,29,147,IR,AT2G17790,AT3G51310,AT2G17790-AT3G513108-9+IR,451,0,372,72,one,0.193548387096774
AT1G21410-AT1G77000,2-3,1-2,+ALTA,25,103,16,111,31,160,0,23,0,60,0,82,ALTA,AT1G21410,AT1G77000,AT1G21410-AT1G770002-3+ALTA,374,72,165,0,one,0.192513368983957
AT1G04160-AT5G43900,35-36,37-38,+IR,14,21,4,36,5,64,0,258,0,192,0,268,IR,AT1G04160,AT5G43900,AT1G04160-AT5G4390035-36+IR,121,23,718,0,one,0.190082644628099
AT4G18375-AT5G46190,4-5,3-4,+IR,4,15,2,10,5,33,0,185,0,148,0,272,IR,AT4G18375,AT5G46190,AT4G18375-AT5G461904-5+IR,58,11,605,0,one,0.189655172413793
AT1G03960-AT5G44090,2-3,2-3,+ALTA,9,56,9,45,19,95,0,149,0,168,0,275,ALTA,AT1G03960,AT5G44090,AT1G03960-AT5G440902-3+ALTA,196,37,592,0,one,0.188775510204082
AT2G19520-AT4G29730,10-11,10-11,+IR,0,283,0,231,0,499,15,38,3,24,3,50,IR,AT2G19520,AT4G29730,AT2G19520-AT4G2973010-11+IR,1013,0,112,21,one,0.1875
AT1G63430-AT5G41180,12-13,12-13,+IR,56,139,22,166,29,266,0,7,0,9,0,33,IR,AT1G63430,AT5G41180,AT1G63430-AT5G4118012-13+IR,571,107,49,0,one,0.18739054290718
AT1G34470-AT4G09640,2-3,2-3,+ALTD,31,140,15,74,24,160,0,112,0,124,0,172,ALTD,AT1G34470,AT4G09640,AT1G34470-AT4G096402-3+ALTD,374,70,408,0,one,0.18716577540107
AT1G56110-AT3G12860,1-2,1-2,+IR,97,457,29,177,143,818,0,17,0,11,0,38,IR,AT1G56110,AT3G12860,AT1G56110-AT3G128601-2+IR,1452,269,66,0,one,0.185261707988981
AT1G52880-AT3G15510,2-3,2-3,+IR,0,80,0,76,0,84,5,32,9,50,10,48,IR,AT1G52880,AT3G15510,AT1G52880-AT3G155102-3+IR,240,0,130,24,one,0.184615384615385
AT1G16060-AT1G79700,4-5,4-5,+IR,0,21,0,18,0,52,8,57,45,192,27,191,IR,AT1G16060,AT1G79700,AT1G16060-AT1G797004-5+IR,91,0,440,80,one,0.181818181818182
AT2G20290-AT4G28710,11-12,11-12,+IR,0,42,0,34,0,80,8,46,9,36,8,56,IR,AT2G20290,AT4G28710,AT2G20290-AT4G2871011-12+IR,156,0,138,25,one,0.181159420289855
AT1G10820-AT1G60670,6-7,6-7,-ALTA,32,162,33,163,44,284,0,69,0,31,0,101,ALTA,AT1G10820,AT1G60670,AT1G10820-AT1G606706-7-ALTA,609,109,201,0,one,0.178981937602627
AT1G16300-AT1G79530,4-5,4-5,-ALTD,5,29,2,23,10,43,0,51,0,32,0,71,ALTD,AT1G16300,AT1G79530,AT1G16300-AT1G795304-5-ALTD,95,17,154,0,one,0.178947368421053
AT1G55510-AT3G13450,6-7,6-7,+IR,0,75,0,107,0,131,11,107,45,199,38,231,IR,AT1G55510,AT3G13450,AT1G55510-AT3G134506-7+IR,313,0,537,94,one,0.175046554934823
AT1G10900-AT1G60890,3-4,3-4,+ALTA,0,684,0,518,0,912,5,15,2,19,4,29,ALTA,AT1G10900,AT1G60890,AT1G10900-AT1G608903-4+ALTA,2114,0,63,11,one,0.174603174603175
AT4G11380-AT4G23460,10-11,8-9,+IR,0,232,0,250,0,393,23,160,27,147,51,273,IR,AT4G11380,AT4G23460,AT4G11380-AT4G2346010-11+IR,875,0,580,101,one,0.174137931034483
AT1G16460-AT1G79230,4-5,4-5,+IR,95,470,72,452,113,699,0,799,0,656,0,1297,IR,AT1G16460,AT1G79230,AT1G16460-AT1G792304-5+IR,1621,280,2752,0,one,0.172732880937693
AT1G21740-AT1G77500,1-2,1-2,+IR,0,3,0,3,0,14,7,38,5,21,7,51,IR,AT1G21740,AT1G77500,AT1G21740-AT1G775001-2+IR,20,0,110,19,one,0.172727272727273
AT1G23340-AT1G70550,5-6,4-5,+ALTA,0,15,0,9,0,26,22,102,9,42,22,163,ALTA,AT1G23340,AT1G70550,AT1G23340-AT1G705505-6+ALTA,50,0,307,53,one,0.172638436482085
AT4G27100-AT5G54780,7-8,7-8,+ALTA,14,53,11,63,10,90,0,52,0,55,0,79,ALTA,AT4G27100,AT5G54780,AT4G27100-AT5G547807-8+ALTA,206,35,186,0,one,0.169902912621359
AT1G05000-AT2G32960,1-2,1-2,+IR,0,16,0,20,0,15,1,15,1,13,8,31,IR,AT1G05000,AT2G32960,AT1G05000-AT2G329601-2+IR,51,0,59,10,one,0.169491525423729
AT3G01540-AT5G14610,8-9,10-11,+ALTA,0,721,0,872,0,1454,6,82,19,102,38,188,ALTA,AT3G01540,AT5G14610,AT3G01540-AT5G146108-9+ALTA,3047,0,372,63,one,0.169354838709677
AT2G43500-AT3G59580,7-8,5-6,+ALTA,14,75,13,65,13,98,0,34,0,37,0,57,ALTA,AT2G43500,AT3G59580,AT2G43500-AT3G595807-8+ALTA,238,40,128,0,one,0.168067226890756
AT5G10470-AT5G65460,19-20,19-20,+IR,0,472,0,342,0,641,18,75,10,83,20,128,IR,AT5G10470,AT5G65460,AT5G10470-AT5G6546019-20+IR,1455,0,286,48,one,0.167832167832168
AT1G26790-AT1G69570,2-3,1-2,+IR,0,5,0,0,0,1,5,35,8,64,15,69,IR,AT1G26790,AT1G69570,AT1G26790-AT1G695702-3+IR,6,0,168,28,one,0.166666666666667
AT2G19170-AT4G30020,3-4,3-4,+ALTA,0,35,0,29,0,42,26,165,12,120,50,245,ALTA,AT2G19170,AT4G30020,AT2G19170-AT4G300203-4+ALTA,106,0,530,88,one,0.166037735849057
AT2G43010-AT3G59060,4-5,3-4,+ALTD,234,1298,287,1661,352,2315,0,1223,0,1721,0,2056,ALTD,AT2G43010,AT3G59060,AT2G43010-AT3G590604-5+ALTD,5274,873,5000,0,one,0.165529010238908
AT2G01330-AT3G18060,3-4,3-4,+IR,7,45,3,37,12,51,0,776,0,651,0,1239,IR,AT2G01330,AT3G18060,AT2G01330-AT3G180603-4+IR,133,22,2666,0,one,0.165413533834586
AT1G20540-AT1G76260,4-5,4-5,-ALTD,25,223,21,159,61,266,0,29,0,26,0,56,ALTD,AT1G20540,AT1G76260,AT1G20540-AT1G762604-5-ALTD,648,107,111,0,one,0.165123456790123
AT1G06890-AT2G30460,5-6,5-6,+IR,0,195,0,214,0,365,24,133,14,75,27,189,IR,AT1G06890,AT2G30460,AT1G06890-AT2G304605-6+IR,774,0,397,65,one,0.163727959697733
