pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT1G53280-AT3G14990,3-4,3-4,+IR,4,237,8,165,10,309,4,565,12,710,18,929,IR,AT1G53280,AT3G14990,AT1G53280-AT3G149903-4+IR,711,22,2204,34,both,0.0155158374621261
AT4G19640-AT5G45130,5-6,5-6,+IR,23,435,14,469,17,699,8,372,4,458,17,762,IR,AT4G19640,AT5G45130,AT4G19640-AT5G451305-6+IR,1603,54,1592,29,both,0.0154707567782769
AT2G24060-AT4G30690,3-4,3-4,+IR,3,1766,3,1185,27,2947,16,896,22,1287,45,1758,IR,AT2G24060,AT4G30690,AT2G24060-AT4G306903-4+IR,5898,33,3941,83,both,0.0154655275176607
AT1G21750-AT1G77510,5-6,5-6,+IR,1,485,2,501,7,834,4,173,2,127,6,273,IR,AT1G21750,AT1G77510,AT1G21750-AT1G775105-6+IR,1820,10,573,12,both,0.0154479028824579
AT1G02890-AT4G02480,26-27,26-27,+IR,8,330,1,330,14,491,6,726,3,785,4,1223,IR,AT1G02890,AT4G02480,AT1G02890-AT4G0248026-27+IR,1151,23,2734,13,both,0.0152276859853427
AT1G32790-AT4G10610,1-2,1-2,-ALTA,3,660,3,830,5,1205,2,261,8,331,12,552,ALTA,AT1G32790,AT4G10610,AT1G32790-AT4G106101-2-ALTA,2695,11,1144,22,both,0.015149136577708
AT3G12320-AT5G06980,4-5,4-5,+IR,49,1199,18,828,62,2259,17,789,13,589,11,1354,IR,AT3G12320,AT5G06980,AT3G12320-AT5G069804-5+IR,4286,129,2732,41,both,0.0150906728228855
AT4G26480-AT5G56140,4-5,4-5,+IR,2,477,2,378,1,774,10,343,6,522,13,738,IR,AT4G26480,AT5G56140,AT4G26480-AT5G561404-5+IR,1629,5,1603,29,both,0.0150217115161987
AT2G42500-AT3G58500,1-2,1-2,+IR,2,457,5,529,11,787,26,735,11,736,34,1359,IR,AT2G42500,AT3G58500,AT2G42500-AT3G585001-2+IR,1773,18,2830,71,both,0.0149360549586555
AT1G01540-AT4G01330,3-4,3-4,+IR,3,458,4,503,12,812,2,333,15,576,21,574,IR,AT1G01540,AT4G01330,AT1G01540-AT4G013303-4+IR,1773,19,1483,38,both,0.0149074356145357
AT2G20230-AT4G28770,3-4,4-5,+IR,3,1441,4,1596,2,2402,9,269,1,245,4,350,IR,AT2G20230,AT4G28770,AT2G20230-AT4G287703-4+IR,5439,9,864,14,both,0.0145489877632735
AT1G50490-AT3G20060,3-4,3-4,+IR,3,60,1,65,2,124,6,704,9,836,13,1334,IR,AT1G50490,AT3G20060,AT1G50490-AT3G200603-4+IR,249,6,2874,28,both,0.0143538664050775
AT2G44180-AT3G59990,4-5,6-7,+IR,5,116,4,189,4,267,5,489,1,434,9,842,IR,AT2G44180,AT3G59990,AT2G44180-AT3G599904-5+IR,572,13,1765,15,both,0.0142286891578676
AT5G10350-AT5G65260,2-3,2-3,+IR,15,501,13,510,13,1053,2,495,3,383,5,737,IR,AT5G10350,AT5G65260,AT5G10350-AT5G652602-3+IR,2064,41,1615,10,both,0.013672390620875
AT3G01690-AT5G14390,2-3,2-3,+IR,6,719,16,803,40,1076,3,196,2,224,2,261,IR,AT3G01690,AT5G14390,AT3G01690-AT5G143902-3+IR,2598,62,681,7,both,0.0135855096940039
AT2G32260-AT4G15130,4-5,4-5,+IR,3,353,1,343,3,508,7,173,2,238,6,365,IR,AT2G32260,AT4G15130,AT2G32260-AT4G151304-5+IR,1204,7,776,15,both,0.0135159434188444
AT1G19700-AT1G75410,2-3,2-3,+IR,8,239,5,276,9,439,5,317,1,346,5,472,IR,AT1G19700,AT1G75410,AT1G19700-AT1G754102-3+IR,954,22,1135,11,both,0.0133691666897552
AT3G50500-AT5G66880,8-9,8-9,+IR,4,395,19,621,24,752,1,212,4,379,8,391,IR,AT3G50500,AT5G66880,AT3G50500-AT5G668808-9+IR,1768,47,982,13,both,0.0133454212015372
AT2G40960-AT3G56680,1-2,1-2,-ALTA,6,175,5,162,5,347,4,704,11,635,10,1085,ALTA,AT2G40960,AT3G56680,AT2G40960-AT3G566801-2-ALTA,684,16,2424,25,both,0.0130782815123618
AT2G39900-AT3G55770,2-3,3-4,+IR,3,172,3,208,6,334,5,1131,2,1363,11,2119,IR,AT2G39900,AT3G55770,AT2G39900-AT3G557702-3+IR,714,12,4613,18,both,0.0129047066474541
AT3G49560-AT5G24650,2-3,2-3,+IR,2,670,6,639,12,1208,13,786,14,586,26,1175,IR,AT3G49560,AT5G24650,AT3G49560-AT5G246502-3+IR,2517,20,2547,53,both,0.0128628272388512
AT2G42680-AT3G58680,3-4,3-4,+IR,8,777,7,733,5,1341,20,1460,39,1853,60,2730,IR,AT2G42680,AT3G58680,AT2G42680-AT3G586803-4+IR,2851,20,6043,119,both,0.012677123430799
AT2G42500-AT3G58500,3-4,3-4,+IR,2,439,11,420,12,629,3,668,2,664,5,1071,IR,AT2G42500,AT3G58500,AT2G42500-AT3G585003-4+IR,1488,25,2403,10,both,0.0126396104331951
AT1G05890-AT2G31510,10-11,9-10,+IR,2,270,1,337,3,449,4,290,6,376,13,603,IR,AT1G05890,AT2G31510,AT1G05890-AT2G3151010-11+IR,1056,6,1269,23,both,0.0124426893043914
AT3G27240-AT5G40810,7-8,7-8,+IR,15,594,6,366,18,801,11,1174,9,907,19,1937,IR,AT3G27240,AT5G40810,AT3G27240-AT5G408107-8+IR,1761,39,4018,39,both,0.0124401861130874
AT3G46060-AT5G59840,6-7,6-7,+IR,2,755,1,661,13,1153,1,263,6,288,11,428,IR,AT3G46060,AT5G59840,AT3G46060-AT5G598406-7+IR,2569,16,979,18,both,0.0121580039530014
AT4G11220-AT4G23630,3-4,4-5,+IR,7,341,2,365,9,560,3,1394,2,1429,6,2467,IR,AT4G11220,AT4G23630,AT4G11220-AT4G236303-4+IR,1266,18,5290,11,both,0.0121386143936068
AT1G15250-AT3G16080,2-3,2-3,+IR,7,352,3,239,19,731,55,3427,13,2338,69,8084,IR,AT1G15250,AT3G16080,AT1G15250-AT3G160802-3+IR,1322,29,13849,137,both,0.0120440489048238
AT1G16890-AT1G78870,5-6,5-6,+IR,20,1122,14,1204,45,1990,5,653,1,670,10,1099,IR,AT1G16890,AT1G78870,AT1G16890-AT1G788705-6+IR,4316,79,2422,16,both,0.0116978745191016
AT1G20090-AT1G75840,6-7,6-7,+IR,1,504,16,534,9,932,10,362,9,338,14,629,IR,AT1G20090,AT1G75840,AT1G20090-AT1G758406-7+IR,1970,26,1329,33,both,0.0116327302311192
AT2G40300-AT3G56090,5-6,5-6,+IR,1,286,1,259,3,621,6,542,3,312,21,1041,IR,AT2G40300,AT3G56090,AT2G40300-AT3G560905-6+IR,1166,5,1895,30,both,0.0115429698991206
AT2G37340-AT3G53500,4-5,4-5,+IR,1,483,2,692,5,1209,7,547,9,569,14,922,IR,AT2G37340,AT3G53500,AT2G37340-AT3G535004-5+IR,2384,8,2038,30,both,0.0113646093353795
AT1G16240-AT1G79590,3-4,3-4,+IR,5,431,9,654,26,947,2,304,3,346,5,522,IR,AT1G16240,AT1G79590,AT1G16240-AT1G795903-4+IR,2032,40,1172,10,both,0.0111526161618876
AT4G25500-AT5G52040,4-5,4-5,+IR,12,361,3,567,7,767,1,689,2,704,2,1321,IR,AT4G25500,AT5G52040,AT4G25500-AT5G520404-5+IR,1695,22,2714,5,both,0.01113705184306
AT1G11930-AT4G26860,6-7,6-7,+IR,1,702,1,619,9,1138,12,982,7,869,32,1579,IR,AT1G11930,AT4G26860,AT1G11930-AT4G268606-7+IR,2459,11,3430,51,both,0.0103954415089687
AT3G05840-AT5G26751,11-12,12-13,+IR,14,919,13,856,44,1448,1,309,4,338,9,555,IR,AT3G05840,AT5G26751,AT3G05840-AT5G2675111-12+IR,3223,71,1202,14,both,0.0103819107981681
AT3G23300-AT4G14360,6-7,6-7,+IR,1,233,4,201,10,414,2,482,4,387,6,752,IR,AT3G23300,AT4G14360,AT3G23300-AT4G143606-7+IR,848,15,1621,12,both,0.0102858414908105
AT5G10350-AT5G65260,3-4,3-4,+ALTD,20,612,13,550,13,1093,6,599,8,523,8,1019,ALTD,AT5G10350,AT5G65260,AT5G10350-AT5G652603-4+ALTD,2255,46,2141,22,both,0.010123540919499
AT1G55680-AT3G13340,6-7,6-7,+IR,2,510,5,544,6,874,2,252,3,256,10,393,IR,AT1G55680,AT3G13340,AT1G55680-AT3G133406-7+IR,1928,13,901,15,both,0.00990543011223122
AT4G04890-AT4G21750,11-12,10-11,-ALTA,8,481,3,428,13,796,1,447,2,418,4,810,ALTA,AT4G04890,AT4G21750,AT4G04890-AT4G2175011-12-ALTA,1705,24,1675,7,both,0.00989714185669891
AT3G02780-AT5G16440,5-6,5-6,+IR,10,647,10,527,12,959,1,336,1,344,5,672,IR,AT3G02780,AT5G16440,AT3G02780-AT5G164405-6+IR,2133,32,1352,7,both,0.00982482932336876
AT1G25550-AT1G68670,1-2,1-2,+IR,8,468,22,1493,35,1228,3,585,8,1190,19,1018,IR,AT1G25550,AT1G68670,AT1G25550-AT1G686701-2+IR,3189,65,2793,30,both,0.00964142650673182
AT1G18460-AT1G73920,3-4,3-4,+IR,1,358,3,309,4,556,4,381,1,508,19,601,IR,AT1G18460,AT1G73920,AT1G18460-AT1G739203-4+IR,1223,8,1490,24,both,0.0095660906451843
AT2G47640-AT3G62840,5-6,4-5,+IR,11,326,4,263,6,620,3,800,8,679,14,1478,IR,AT2G47640,AT3G62840,AT2G47640-AT3G628405-6+IR,1209,21,2957,25,both,0.00891521233629081
AT3G46060-AT5G59840,4-5,4-5,+IR,6,654,3,634,11,1123,2,311,4,286,12,468,IR,AT3G46060,AT5G59840,AT3G46060-AT5G598404-5+IR,2411,20,1065,18,both,0.00860609530263288
AT1G11930-AT4G26860,5-6,5-6,+IR,23,601,6,600,9,1070,16,875,4,842,7,1476,IR,AT1G11930,AT4G26860,AT1G11930-AT4G268605-6+IR,2271,38,3193,27,both,0.008276719370298
AT1G20090-AT1G75840,3-4,3-4,+IR,4,486,6,440,19,772,5,452,7,526,5,934,IR,AT1G20090,AT1G75840,AT1G20090-AT1G758403-4+IR,1698,29,1912,17,both,0.00818770298308125
AT1G04440-AT5G43320,8-9,8-9,+IR,3,284,5,310,5,486,1,579,4,550,3,909,IR,AT1G04440,AT5G43320,AT1G04440-AT5G433208-9+IR,1080,13,2038,8,both,0.00811161996147276
AT2G24020-AT4G30620,5-6,5-6,+IR,29,2315,20,2027,38,4227,4,766,1,622,1,1340,IR,AT2G24020,AT4G30620,AT2G24020-AT4G306205-6+IR,8569,87,2728,6,both,0.00795346315864764
AT3G51260-AT5G66140,2-3,2-3,+IR,5,720,1,877,12,1551,3,335,6,332,9,660,IR,AT3G51260,AT5G66140,AT3G51260-AT5G661402-3+IR,3148,18,1327,18,both,0.00784651491024552
AT1G48630-AT3G18130,1-2,1-2,+IR,12,886,8,397,25,1508,10,1105,2,428,18,1938,IR,AT1G48630,AT3G18130,AT1G48630-AT3G181301-2+IR,2791,45,3471,30,both,0.00748021096331677
AT3G11910-AT5G06600,16-17,16-17,+IR,2,268,5,264,4,443,2,499,3,464,2,782,IR,AT3G11910,AT5G06600,AT3G11910-AT5G0660016-17+IR,975,11,1745,7,both,0.00727058996399971
AT1G04440-AT5G43320,5-6,5-6,+IR,2,335,1,373,4,570,6,604,6,615,16,978,IR,AT1G04440,AT5G43320,AT1G04440-AT5G433205-6+IR,1278,7,2197,28,both,0.00726734350369653
AT1G23190-AT1G70730,10-11,11-12,+IR,1,489,2,320,2,646,14,1016,5,755,14,1372,IR,AT1G23190,AT1G70730,AT1G23190-AT1G7073010-11+IR,1455,5,3143,33,both,0.00706309663212747
AT1G23820-AT1G70310,7-8,6-7,+IR,2,691,7,560,8,1267,10,729,7,713,21,1349,IR,AT1G23820,AT1G70310,AT1G23820-AT1G703107-8+IR,2518,17,2791,38,both,0.00686380169550999
AT1G26880-AT3G28900,1-2,1-2,+IR,7,3295,5,1697,14,5555,8,2284,20,1108,42,4492,IR,AT1G26880,AT3G28900,AT1G26880-AT3G289001-2+IR,10547,26,7884,70,both,0.00641358578693223
AT1G67250-AT5G38650,2-3,2-3,+IR,4,355,2,319,6,636,2,451,2,483,1,818,IR,AT1G67250,AT5G38650,AT1G67250-AT5G386502-3+IR,1310,12,1752,5,both,0.00630642406497264
AT2G42680-AT3G58680,2-3,2-3,+IR,8,1139,18,1014,26,1853,25,1606,37,2058,68,3111,IR,AT2G42680,AT3G58680,AT2G42680-AT3G586802-3+IR,4006,52,6775,130,both,0.00620766267572811
AT2G42500-AT3G58500,10-11,10-11,+IR,1,360,2,360,9,567,3,434,1,565,2,867,IR,AT2G42500,AT3G58500,AT2G42500-AT3G5850010-11+IR,1287,12,1866,6,both,0.00610857524040804
AT4G17530-AT5G47200,3-4,3-4,+IR,14,1085,3,1262,17,1957,2,1013,3,1144,3,1943,IR,AT4G17530,AT5G47200,AT4G17530-AT5G472003-4+IR,4304,34,4100,8,both,0.00594840874059298
AT2G22360-AT4G39960,4-5,4-5,+IR,1,684,1,274,1,846,16,943,2,463,3,1448,IR,AT2G22360,AT4G39960,AT2G22360-AT4G399604-5+IR,1804,3,2854,21,both,0.00569512272812733
AT1G01820-AT2G45740,2-3,1-2,+IR,1,392,1,398,1,642,15,1566,10,1768,22,2860,IR,AT1G01820,AT2G45740,AT1G01820-AT2G457402-3+IR,1432,3,6194,47,both,0.00549301630880849
AT4G17530-AT5G47200,4-5,4-5,+IR,2,970,1,1103,8,1789,5,869,6,831,10,1455,IR,AT4G17530,AT5G47200,AT4G17530-AT5G472004-5+IR,3862,11,3155,21,both,0.00380783627871553
AT2G24060-AT4G30690,4-5,4-5,-ALTA,1,1725,2,1189,2,2825,6,1040,4,1409,9,1988,ALTA,AT2G24060,AT4G30690,AT2G24060-AT4G306904-5-ALTA,5739,5,4437,19,both,0.00341094071723299
